Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
06.12.2025 07:15;06.12.2025 07:30;67,61;70,87;56,86;61,16;61,14;23,24;60,97;62,99;104,94;103,73;44,47;111,18;88,84;-;114,32;99,35;100,61
06.12.2025 07:30;06.12.2025 07:45;67,36;72,44;56,59;61,12;61,10;24,22;60,41;62,95;114,36;107,25;45,02;111,18;92,62;-;114,36;105,95;106,90
06.12.2025 07:45;06.12.2025 08:00;72,22;75,85;60,91;64,89;64,87;27,56;64,89;66,65;119,68;108,17;48,96;111,18;96,62;-;119,68;110,48;110,69
06.12.2025 08:00;06.12.2025 08:15;75,12;76,37;61,70;67,73;68,18;19,95;67,02;69,49;114,32;111,59;51,80;111,30;97,00;-;114,32;108,40;109,19
06.12.2025 08:15;06.12.2025 08:30;76,53;77,89;63,71;68,86;68,83;23,09;68,86;70,64;114,32;116,18;52,30;111,30;98,74;-;114,32;109,37;110,85
06.12.2025 08:30;06.12.2025 08:45;80,78;80,52;68,23;73,40;73,37;27,86;73,40;71,32;114,32;119,09;52,19;111,30;101,29;-;114,32;110,63;112,31
06.12.2025 08:45;06.12.2025 09:00;82,02;80,99;69,43;74,59;74,56;29,33;74,59;72,07;114,32;116,19;53,36;111,30;101,10;-;114,32;110,36;111,51
06.12.2025 09:00;06.12.2025 09:15;82,31;82,18;71,02;75,59;75,56;35,01;75,59;73,10;114,32;118,61;54,32;109,03;101,82;-;114,32;111,27;112,78
06.12.2025 09:15;06.12.2025 09:30;82,64;82,08;71,54;76,21;76,18;35,01;76,21;73,68;110,07;120,43;53,44;109,03;101,13;-;110,07;108,93;111,12
06.12.2025 09:30;06.12.2025 09:45;82,42;80,41;69,60;76,35;76,32;25,72;76,35;73,83;107,97;116,19;53,85;109,03;99,33;-;107,97;107,04;108,53
06.12.2025 09:45;06.12.2025 10:00;76,39;79,05;66,49;76,39;76,36;25,00;76,39;73,86;105,44;111,98;53,66;109,03;94,94;-;105,44;103,63;105,06
06.12.2025 10:00;06.12.2025 10:15;80,55;80,70;70,53;77,27;77,24;32,00;77,27;74,73;107,21;117,34;55,39;102,08;96,60;-;106,87;103,84;106,80
06.12.2025 10:15;06.12.2025 10:30;84,09;80,59;71,95;77,68;77,65;30,00;77,68;75,05;105,96;116,19;54,26;102,08;98,02;-;105,82;103,70;106,84
06.12.2025 10:30;06.12.2025 10:45;83,50;79,16;70,39;76,61;76,58;25,01;76,61;74,13;102,64;116,19;53,28;102,08;97,24;-;102,09;102,09;105,28
06.12.2025 10:45;06.12.2025 11:00;81,04;76,54;66,90;73,81;73,78;17,95;73,81;74,47;99,40;112,37;53,10;102,08;94,29;-;99,40;99,40;101,86
06.12.2025 11:00;06.12.2025 11:15;80,58;79,05;68,29;77,88;77,85;20,00;77,88;75,26;107,27;113,35;55,79;99,61;96,39;-;103,65;103,65;106,19
06.12.2025 11:15;06.12.2025 11:30;82,12;79,14;68,93;77,51;77,48;18,62;77,51;74,96;104,59;113,35;54,97;99,61;103,00;-;103,80;103,80;107,13
06.12.2025 11:30;06.12.2025 11:45;79,98;77,76;67,40;77,24;77,21;16,79;77,24;74,69;100,68;111,93;54,43;99,61;98,12;-;100,68;100,68;103,53
06.12.2025 11:45;06.12.2025 12:00;79,77;77,01;66,77;77,03;77,01;14,98;77,03;74,50;99,61;112,17;54,35;99,61;94,02;-;99,61;99,61;101,88
06.12.2025 12:00;06.12.2025 12:15;79,17;78,47;67,01;77,07;77,04;19,55;77,07;74,59;113,31;107,96;55,47;100,23;93,87;-;103,98;103,98;104,82
06.12.2025 12:15;06.12.2025 12:30;78,61;76,26;65,84;74,90;74,87;17,38;74,90;74,51;100,98;108,17;55,26;100,23;91,87;-;98,98;98,98;100,46
06.12.2025 12:30;06.12.2025 12:45;78,91;76,08;66,53;74,90;74,87;19,91;74,90;74,72;97,05;108,17;54,26;100,23;91,39;-;97,05;97,05;98,64
06.12.2025 12:45;06.12.2025 13:00;85,77;77,24;70,23;77,58;77,55;17,46;77,58;75,06;96,79;108,17;53,80;100,23;95,15;-;96,79;99,01;99,99
06.12.2025 13:00;06.12.2025 13:15;78,57;77,28;66,38;77,01;76,98;16,64;77,01;75,02;99,47;113,35;55,37;99,61;93,22;-;99,47;99,47;101,49
06.12.2025 13:15;06.12.2025 13:30;77,65;76,91;65,42;75,14;75,11;16,57;75,14;75,16;99,62;116,19;54,53;99,61;93,55;-;99,62;99,81;102,37
06.12.2025 13:30;06.12.2025 13:45;82,39;78,24;68,08;77,94;77,91;13,75;77,94;75,36;100,00;119,02;53,91;99,61;97,13;-;100,00;102,14;104,63
06.12.2025 13:45;06.12.2025 14:00;86,69;79,10;70,32;78,01;77,98;14,30;78,01;75,43;103,00;119,49;53,89;99,61;100,01;-;103,00;104,96;106,95
06.12.2025 14:00;06.12.2025 14:15;82,60;76,90;67,10;74,35;74,32;13,96;74,35;75,37;96,65;116,85;53,71;103,30;95,95;-;96,65;99,75;102,28
06.12.2025 14:15;06.12.2025 14:30;86,60;79,61;70,75;78,16;78,13;16,50;78,16;75,63;100,73;120,89;53,50;103,30;99,99;-;100,73;103,86;106,35
06.12.2025 14:30;06.12.2025 14:45;87,50;81,49;71,75;79,16;79,12;17,10;79,16;76,73;103,86;129,03;53,76;103,30;103,41;-;103,86;107,43;110,86
06.12.2025 14:45;06.12.2025 15:00;87,99;85,86;73,12;80,25;80,21;18,88;80,25;77,27;111,59;153,51;53,94;103,30;112,19;-;107,97;116,59;123,20
06.12.2025 15:00;06.12.2025 15:15;88,54;82,16;71,74;79,49;79,46;13,95;79,49;77,05;104,71;128,94;54,15;110,70;104,08;-;108,27;108,27;111,41
06.12.2025 15:15;06.12.2025 15:30;89,27;84,28;73,14;80,54;80,51;16,68;80,63;77,64;107,76;137,66;54,25;110,70;107,52;-;111,77;111,77;116,01
06.12.2025 15:30;06.12.2025 15:45;91,23;85,51;75,00;80,46;80,43;18,08;82,54;77,77;110,21;141,15;54,22;110,70;110,02;-;114,32;114,32;118,75
06.12.2025 15:45;06.12.2025 16:00;95,05;89,81;80,80;80,54;80,51;29,33;87,50;77,84;116,26;153,60;54,21;110,70;116,66;-;119,75;120,77;126,54
06.12.2025 16:00;06.12.2025 16:15;90,01;86,63;74,95;80,65;80,62;20,77;81,98;77,95;108,83;144,03;54,47;118,62;110,02;-;114,32;114,32;119,41
06.12.2025 16:15;06.12.2025 16:30;94,55;90,38;80,19;80,71;80,67;27,60;86,95;78,00;115,03;155,16;54,46;118,62;116,78;-;121,10;121,10;127,12
06.12.2025 16:30;06.12.2025 16:45;93,17;90,89;78,74;80,80;80,77;24,99;85,58;78,09;116,24;163,02;54,34;118,62;118,59;-;123,16;123,16;130,36
06.12.2025 16:45;06.12.2025 17:00;104,62;92,08;86,38;80,79;80,76;22,69;94,81;78,62;122,17;151,15;54,60;118,62;122,34;-;127,08;127,08;130,82
06.12.2025 17:00;06.12.2025 17:15;93,09;89,09;76,70;84,11;84,07;17,82;84,11;78,78;116,27;136,24;55,16;120,91;125,82;-;120,95;120,95;125,00
06.12.2025 17:15;06.12.2025 17:30;97,14;90,38;82,47;83,50;83,46;29,96;88,99;78,79;118,03;123,23;54,48;120,91;130,39;-;121,16;121,16;123,37
06.12.2025 17:30;06.12.2025 17:45;99,00;92,31;87,59;81,27;81,23;45,76;92,65;78,57;118,57;123,29;54,22;120,91;131,33;-;124,57;121,43;123,79
06.12.2025 17:45;06.12.2025 18:00;91,24;93,34;85,40;81,12;81,08;59,00;87,89;78,42;117,83;120,36;53,80;120,91;140,97;-;128,92;121,14;125,21
06.12.2025 18:00;06.12.2025 18:15;95,00;90,41;82,51;80,99;80,96;39,40;87,86;78,32;120,34;122,80;55,21;122,10;124,00;-;120,82;120,82;122,62
06.12.2025 18:15;06.12.2025 18:30;88,10;92,15;82,18;80,77;80,74;58,51;84,43;78,10;120,82;119,50;54,53;122,10;132,00;-;120,82;120,82;124,00
06.12.2025 18:30;06.12.2025 18:45;90,08;92,05;82,80;80,50;80,46;55,01;85,67;77,83;121,92;120,44;53,78;122,10;131,99;-;121,92;121,92;124,78
06.12.2025 18:45;06.12.2025 19:00;83,55;90,38;79,43;80,32;80,28;68,00;80,32;77,61;124,98;118,55;53,49;122,10;109,11;-;124,98;118,23;119,65
06.12.2025 19:00;06.12.2025 19:15;103,11;92,31;89,99;80,02;79,99;44,80;95,60;77,65;124,83;116,18;53,78;120,00;132,53;-;124,83;124,83;125,01
06.12.2025 19:15;06.12.2025 19:30;85,58;89,04;76,98;79,81;79,78;47,94;80,14;77,32;124,75;119,67;53,06;120,00;119,99;-;120,83;120,83;122,63
06.12.2025 19:30;06.12.2025 19:45;84,68;87,64;75,55;78,72;78,69;46,43;78,72;76,25;127,25;112,07;52,29;120,00;118,07;-;120,82;120,82;121,17
06.12.2025 19:45;06.12.2025 20:00;85,25;86,05;74,43;78,19;78,16;42,54;78,19;75,65;128,91;109,59;51,50;120,00;109,41;-;120,00;120,00;118,94
06.12.2025 20:00;06.12.2025 20:15;88,97;91,02;76,80;81,78;81,74;27,48;82,04;76,78;129,10;115,66;52,53;116,40;160,88;-;129,78;129,78;133,28
06.12.2025 20:15;06.12.2025 20:30;80,12;86,76;71,35;75,09;75,06;33,04;75,09;75,09;119,54;113,35;51,33;116,40;149,00;-;124,75;120,40;124,99
06.12.2025 20:30;06.12.2025 20:45;85,43;83,33;71,84;77,41;77,38;28,04;77,41;74,85;119,29;113,99;50,76;116,40;109,28;-;120,75;114,81;115,33
06.12.2025 20:45;06.12.2025 21:00;79,02;77,91;63,78;70,10;70,06;15,04;70,10;73,66;114,32;113,11;49,73;116,40;100,71;-;114,32;109,80;110,59
06.12.2025 21:00;06.12.2025 21:15;88,98;84,81;78,18;82,10;82,07;46,58;82,10;75,22;118,87;104,15;50,72;111,31;101,62;-;118,87;111,88;110,05
06.12.2025 21:15;06.12.2025 21:30;83,69;80,14;70,98;75,68;75,64;33,75;75,68;73,34;114,32;105,37;49,60;111,31;95,90;-;114,32;106,86;104,33
06.12.2025 21:30;06.12.2025 21:45;79,44;75,86;64,60;70,31;70,27;20,19;70,31;72,54;107,97;107,19;48,94;111,31;90,87;-;107,97;101,43;98,78
06.12.2025 21:45;06.12.2025 22:00;70,33;72,36;57,53;64,90;64,86;15,59;64,90;71,72;100,97;113,35;48,22;111,31;82,64;-;105,48;93,78;91,07
06.12.2025 22:00;06.12.2025 22:15;86,89;81,55;74,50;79,56;79,53;38,12;79,56;72,94;107,59;116,19;48,97;104,80;95,30;-;107,59;102,95;100,94
06.12.2025 22:15;06.12.2025 22:30;76,03;79,24;69,30;71,39;71,35;52,30;71,39;72,52;106,87;114,77;48,51;104,80;88,41;-;106,87;98,40;96,55
06.12.2025 22:30;06.12.2025 22:45;72,62;74,34;61,07;68,34;68,30;24,50;68,15;70,84;102,97;116,45;47,41;104,80;84,95;-;102,97;95,54;93,07
06.12.2025 22:45;06.12.2025 23:00;70,44;71,57;57,74;66,08;66,04;16,25;66,08;69,57;98,91;113,35;46,38;104,80;82,06;-;102,97;92,26;89,72
06.12.2025 23:00;06.12.2025 23:15;74,61;76,33;64,10;73,33;73,30;32,28;70,05;71,54;106,87;110,59;47,77;102,12;87,68;-;106,87;98,62;96,25
06.12.2025 23:15;06.12.2025 23:30;74,63;73,85;62,80;70,49;70,46;25,34;70,11;70,53;102,31;105,37;46,93;102,12;85,91;-;102,31;95,67;93,32
06.12.2025 23:30;06.12.2025 23:45;71,62;71,28;60,00;68,90;68,86;22,74;67,24;68,86;95,03;103,43;45,67;102,12;81,19;-;100,00;89,65;87,49
06.12.2025 23:45;07.12.2025 00:00;65,40;68,05;55,51;65,40;65,37;23,09;62,39;66,74;88,11;100,92;44,18;102,12;74,68;-;93,10;82,75;80,76
07.12.2025 00:00;07.12.2025 00:15;76,60;74,14;69,07;76,60;76,59;40,00;76,60;59,01;99,11;100,85;31,16;100,65;85,89;-;114,36;94,01;91,98
07.12.2025 00:15;07.12.2025 00:30;68,61;69,73;60,63;68,61;68,60;37,17;64,47;60,11;94,21;103,44;30,07;100,65;79,04;-;109,47;87,94;85,99
07.12.2025 00:30;07.12.2025 00:45;63,44;67,20;55,23;63,44;63,43;31,12;59,42;61,04;95,03;103,44;30,14;100,65;76,31;-;103,57;87,12;84,86
07.12.2025 00:45;07.12.2025 01:00;60,64;65,13;51,67;60,64;60,63;25,00;55,11;59,63;89,97;103,34;28,93;100,65;80,83;-;93,00;84,34;82,98
07.12.2025 01:00;07.12.2025 01:15;61,89;66,39;53,62;61,89;61,88;27,00;60,20;60,81;95,05;103,45;32,09;98,93;75,41;-;109,47;86,84;84,34
07.12.2025 01:15;07.12.2025 01:30;60,77;65,10;52,13;60,77;60,76;26,24;57,52;59,77;93,49;103,44;29,01;98,93;74,08;-;101,19;85,35;82,90
07.12.2025 01:30;07.12.2025 01:45;60,93;64,38;51,61;60,93;60,92;22,75;57,68;59,93;90,21;103,41;28,91;98,93;72,86;-;98,43;83,15;80,78
07.12.2025 01:45;07.12.2025 02:00;60,39;64,34;50,66;60,39;60,38;20,00;57,63;59,42;95,06;102,63;28,09;98,93;74,53;-;96,00;86,58;83,88
07.12.2025 02:00;07.12.2025 02:15;59,99;64,70;51,07;59,99;59,98;25,00;56,34;59,03;96,90;102,78;28,20;97,40;74,98;-;96,90;87,57;84,91
07.12.2025 02:15;07.12.2025 02:30;59,55;63,96;50,30;59,55;59,54;25,00;54,31;58,59;94,91;102,08;28,00;97,40;73,88;-;97,41;85,95;83,41
07.12.2025 02:30;07.12.2025 02:45;59,13;62,54;49,57;59,13;59,12;23,84;53,04;58,19;90,35;98,16;27,39;97,40;71,77;-;96,00;82,55;80,22
07.12.2025 02:45;07.12.2025 03:00;59,02;61,55;47,86;59,02;59,01;17,01;52,12;58,09;89,98;97,98;26,98;97,40;71,56;-;96,00;82,43;79,96
07.12.2025 03:00;07.12.2025 03:15;58,38;61,94;48,45;58,38;58,37;21,01;51,83;57,46;95,06;98,13;26,22;96,10;70,31;-;95,06;80,54;78,25
07.12.2025 03:15;07.12.2025 03:30;58,38;61,09;47,58;58,38;58,37;17,01;51,43;57,46;92,00;97,99;26,34;96,10;69,38;-;92,00;78,99;76,73
07.12.2025 03:30;07.12.2025 03:45;58,57;60,66;47,78;58,57;58,56;16,68;51,75;57,64;87,49;97,97;26,65;96,10;68,09;-;87,49;76,56;74,47
07.12.2025 03:45;07.12.2025 04:00;58,91;61,10;47,81;58,91;58,90;16,00;51,86;57,96;90,00;97,98;27,42;96,10;69,13;-;90,00;78,16;75,96
07.12.2025 04:00;07.12.2025 04:15;60,74;63,31;51,22;60,74;60,73;14,83;60,74;59,76;94,21;98,23;28,02;96,00;71,98;-;96,00;81,86;79,34
07.12.2025 04:15;07.12.2025 04:30;61,94;62,88;50,43;61,94;61,92;10,90;58,68;60,96;91,15;99,23;28,66;96,00;71,79;-;96,00;80,73;78,32
07.12.2025 04:30;07.12.2025 04:45;62,62;62,68;50,99;62,62;62,61;10,47;59,34;61,63;84,48;101,72;29,48;96,00;70,16;-;90,00;77,33;75,17
07.12.2025 04:45;07.12.2025 05:00;63,00;63,72;51,74;63,00;62,99;7,80;63,00;62,01;90,19;101,97;29,79;96,00;72,38;-;93,00;81,04;78,52
07.12.2025 05:00;07.12.2025 05:15;60,91;62,81;51,36;60,91;60,90;13,69;60,91;59,96;92,43;94,61;28,47;96,14;71,58;-;97,85;81,03;78,53
07.12.2025 05:15;07.12.2025 05:30;61,51;63,49;51,92;61,51;61,50;14,00;61,51;60,57;91,16;99,96;28,50;96,14;71,59;-;95,64;80,59;78,16
07.12.2025 05:30;07.12.2025 05:45;64,60;65,01;54,60;64,60;64,58;14,51;64,60;62,87;88,25;102,41;29,70;96,14;72,81;-;98,50;80,43;78,16
07.12.2025 05:45;07.12.2025 06:00;61,00;64,03;52,11;61,00;60,99;15,92;61,00;60,82;88,48;103,11;29,79;96,14;75,00;-;96,41;79,93;78,07
07.12.2025 06:00;07.12.2025 06:15;60,47;63,53;51,87;60,47;60,46;16,68;60,47;59,51;89,89;102,47;28,66;97,82;70,53;-;89,89;79,33;77,01
07.12.2025 06:15;07.12.2025 06:30;65,14;66,57;56,09;65,14;65,13;18,82;65,14;63,35;92,67;102,68;30,82;97,82;74,64;-;92,67;83,06;80,75
07.12.2025 06:30;07.12.2025 06:45;64,46;67,25;55,29;64,46;64,45;17,98;64,46;62,75;99,66;103,44;32,99;97,82;76,40;-;108,46;86,72;84,10
07.12.2025 06:45;07.12.2025 07:00;64,81;68,16;55,93;64,81;64,81;20,00;64,81;64,12;102,11;103,44;34,54;97,82;77,40;-;110,54;88,18;85,52
07.12.2025 07:00;07.12.2025 07:15;71,23;69,83;60,31;71,23;71,22;17,43;71,23;67,89;94,60;103,30;33,79;100,04;77,14;-;94,60;86,35;83,76
07.12.2025 07:15;07.12.2025 07:30;65,21;68,66;55,64;65,21;65,20;18,23;65,21;67,58;105,60;103,44;34,74;100,04;74,33;-;106,00;88,93;85,60
07.12.2025 07:30;07.12.2025 07:45;72,59;71,77;61,77;72,59;72,58;19,31;72,59;69,80;100,52;103,92;36,96;100,04;79,39;-;100,52;90,09;87,27
07.12.2025 07:45;07.12.2025 08:00;78,31;77,50;72,80;78,31;78,30;21,00;99,00;70,99;99,94;107,70;39,62;100,04;84,83;-;104,32;93,82;90,82
07.12.2025 08:00;07.12.2025 08:15;70,08;72,05;62,11;70,08;70,07;28,19;70,08;69,12;101,96;105,81;35,71;101,95;77,46;-;101,96;89,17;86,39
07.12.2025 08:15;07.12.2025 08:30;72,74;72,74;62,15;72,74;72,73;17,01;72,74;70,52;100,81;105,82;43,91;101,95;79,73;-;101,32;90,60;87,66
07.12.2025 08:30;07.12.2025 08:45;82,59;77,80;73,35;82,59;82,59;17,58;90,97;71,75;89,40;107,70;51,82;101,95;86,07;-;100,00;90,35;88,08
07.12.2025 08:45;07.12.2025 09:00;86,58;78,54;73,38;86,58;86,57;16,90;86,58;71,30;91,90;107,70;51,62;101,95;89,44;-;94,32;93,25;91,14
07.12.2025 09:00;07.12.2025 09:15;85,01;78,96;73,40;85,01;85,00;22,95;85,01;71,95;95,02;107,71;54,93;99,03;88,60;-;100,89;93,74;91,58
07.12.2025 09:15;07.12.2025 09:30;89,35;80,30;75,72;89,35;89,34;16,46;89,35;72,81;94,95;105,82;58,06;99,03;92,36;-;100,00;96,36;94,15
07.12.2025 09:30;07.12.2025 09:45;84,99;79,12;73,32;84,99;84,98;22,59;84,99;73,40;89,78;105,81;63,86;99,03;87,56;-;90,99;90,99;89,10
07.12.2025 09:45;07.12.2025 10:00;82,87;76,31;67,99;82,87;82,87;3,33;82,87;73,77;88,98;106,76;64,81;99,03;86,15;-;90,52;90,52;88,11
07.12.2025 10:00;07.12.2025 10:15;91,89;81,52;74,76;91,89;91,89;16,90;86,40;74,99;96,60;103,93;67,45;97,51;94,41;-;98,14;98,14;96,09
07.12.2025 10:15;07.12.2025 10:30;91,21;80,74;73,08;91,21;91,21;13,67;84,00;75,00;95,95;104,40;68,35;97,51;93,73;-;97,52;97,52;95,44
07.12.2025 10:30;07.12.2025 10:45;87,83;78,57;69,29;87,83;87,82;9,01;80,13;75,35;92,60;105,81;68,59;97,51;90,36;-;94,20;94,20;92,09
07.12.2025 10:45;07.12.2025 11:00;91,19;79,62;70,25;91,19;91,18;4,96;80,33;75,73;96,20;105,82;68,86;97,51;93,82;-;97,92;97,92;95,67
07.12.2025 11:00;07.12.2025 11:15;86,88;80,32;71,08;86,88;86,88;10,00;86,88;75,39;92,17;112,64;72,01;99,85;89,77;-;92,17;93,79;91,57
07.12.2025 11:15;07.12.2025 11:30;90,63;81,91;71,98;90,63;90,63;7,70;84,80;75,71;95,81;107,71;82,80;99,85;93,40;-;95,81;97,50;95,25
07.12.2025 11:30;07.12.2025 11:45;91,97;83,43;74,94;91,97;91,97;12,07;89,75;76,04;97,26;105,82;83,20;99,85;94,84;-;97,26;98,92;96,67
07.12.2025 11:45;07.12.2025 12:00;98,21;86,04;78,32;98,21;98,21;9,89;92,19;76,46;102,78;105,81;83,07;99,85;101,64;-;102,36;102,36;102,15
07.12.2025 12:00;07.12.2025 12:15;97,11;85,89;77,81;97,11;97,12;17,01;86,80;76,74;101,23;107,70;83,99;99,56;99,77;-;101,70;101,70;100,73
07.12.2025 12:15;07.12.2025 12:30;95,99;84,92;76,54;95,99;95,99;15,29;85,60;76,81;100,18;106,29;83,26;99,56;98,64;-;100,76;100,76;99,68
07.12.2025 12:30;07.12.2025 12:45;98,61;86,61;79,31;98,61;98,61;18,60;88,31;76,82;102,52;105,95;83,10;99,56;101,36;-;102,52;102,52;102,01
07.12.2025 12:45;07.12.2025 13:00;98,04;86,01;78,66;98,04;98,04;17,73;87,69;76,84;101,91;103,93;82,93;99,56;100,83;-;101,78;101,78;101,40
07.12.2025 13:00;07.12.2025 13:15;97,66;85,54;77,60;97,66;97,66;14,28;86,49;76,89;101,73;106,76;83,23;98,11;100,52;-;101,73;101,73;101,21
07.12.2025 13:15;07.12.2025 13:30;96,62;85,25;77,27;96,62;96,63;16,10;85,84;76,89;100,77;107,23;83,05;98,11;99,28;-;100,77;101,28;100,28
07.12.2025 13:30;07.12.2025 13:45;99,41;86,04;78,05;99,41;99,41;10,57;87,52;76,90;103,99;107,23;82,96;98,11;102,34;-;103,99;104,56;103,44
07.12.2025 13:45;07.12.2025 14:00;104,60;88,58;81,78;104,60;104,60;9,61;91,89;77,12;109,73;107,71;81,65;98,11;107,61;-;103,99;110,87;109,15
07.12.2025 14:00;07.12.2025 14:15;101,59;88,87;80,69;101,59;101,59;15,32;90,83;77,20;105,72;115,72;83,19;101,06;104,70;-;97,89;104,97;105,01
07.12.2025 14:15;07.12.2025 14:30;104,22;89,49;81,72;104,22;104,22;11,28;92,63;77,66;108,96;112,89;82,29;101,06;107,42;-;98,00;108,82;108,20
07.12.2025 14:30;07.12.2025 14:45;102,82;88,03;80,00;102,82;102,82;8,24;91,05;77,74;108,46;109,82;80,65;101,06;105,69;-;103,00;110,16;107,71
07.12.2025 14:45;07.12.2025 15:00;107,95;90,38;83,26;107,95;107,95;5,64;95,21;77,98;114,04;110,33;79,67;101,06;111,06;-;103,99;115,88;113,23
07.12.2025 15:00;07.12.2025 15:15;102,78;88,16;79,22;102,78;102,78;5,07;89,96;78,96;109,43;105,05;83,22;107,59;105,75;-;107,93;110,36;107,83
07.12.2025 15:15;07.12.2025 15:30;105,38;89,76;81,30;105,38;105,38;5,50;92,27;79,00;112,18;107,70;82,64;107,59;108,42;-;109,43;113,13;110,54
07.12.2025 15:30;07.12.2025 15:45;106,29;90,55;82,45;106,29;106,29;7,44;93,31;79,99;113,01;108,58;81,83;107,59;109,29;-;113,01;113,95;111,39
07.12.2025 15:45;07.12.2025 16:00;108,49;91,95;84,35;108,49;108,49;8,36;95,35;80,03;115,30;110,81;81,11;107,59;111,53;-;115,30;116,25;113,66
07.12.2025 16:00;07.12.2025 16:15;106,00;89,76;80,96;101,57;101,57;4,96;92,57;80,33;112,19;108,40;82,57;113,05;109,15;-;114,05;114,05;111,36
